32;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 60, 69, 70, 62, 53, 44, 52), (64, 72)]
32;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 52), (30, 40)]
32;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 60, 69, 70, 62, 53, 44, 52), (64, 72)]
32;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 52), (30, 40)]
32;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 69, 78, 70, 62, 52, 53, 44), (30, 39)]
32;[(20, 29, 28, 19, 11, 3, 4, 14, 24), (77, 69, 78, 70, 62, 52, 44, 43), (32, 40)]
33;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 52, 44, 53), (41, 49)]
33;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 44, 43), (50, 42)]
33;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 52, 44, 53), (41, 49)]
33;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 43, 44), (50, 49)]
33;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 52, 44, 53), (41, 49)]
33;[(19, 27, 28, 20, 11, 12, 13, 4, 3), (77, 78, 69, 61, 62, 53, 43, 44), (50, 40)]
33;[(19, 29, 30, 20, 11, 12, 13, 4, 3), (68, 69, 78, 70, 62, 53, 52, 44), (41, 40)]
33;[(19, 29, 30, 20, 11, 12, 13, 4, 3), (68, 78, 69, 70, 62, 53, 52, 44), (41, 40)]
33;[(19, 29, 30, 20, 11, 12, 4, 13, 3), (68, 69, 78, 70, 62, 52, 53, 44), (41, 40)]
33;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 52, 53, 44), (41, 49)]
33;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 52), (30, 40)]
34;[(18, 27, 28, 19, 11, 12, 13, 3, 4), (77, 78, 69, 61, 62, 53, 44, 43), (50, 40)]
34;[(18, 27, 28, 19, 11, 12, 13, 4, 3), (77, 78, 69, 61, 62, 53, 43, 44), (50, 40)]
34;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 52, 44), (41, 49)]
34;[(18, 27, 28, 20, 11, 3, 13, 12, 4), (77, 78, 69, 70, 62, 52, 53, 44), (41, 49)]
34;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 44, 43), (47, 39)]
35;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 43, 44), (50, 49)]
35;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 52), (66, 56)]
35;[(20, 28, 27, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 52, 44), (41, 49)]
35;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 60, 69, 70, 62, 53, 44, 43), (64, 72)]
35;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 61, 62, 53, 52, 44), (41, 51)]
35;[(20, 29, 28, 19, 11, 3, 12, 4, 13), (68, 69, 60, 61, 62, 53, 44, 52), (41, 51)]
35;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (68, 69, 60, 61, 62, 52, 53, 44), (41, 51)]
35;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (68, 69, 78, 70, 61, 53, 52, 43), (41, 51)]
35;[(20, 29, 28, 19, 11, 3, 13, 4, 12), (68, 69, 60, 61, 62, 52, 44, 53), (41, 51)]
35;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 69, 78, 70, 61, 52, 43, 44), (50, 42)]
35;[(20, 29, 28, 19, 11, 3, 4, 14, 24), (68, 69, 78, 70, 62, 52, 44, 43), (32, 40)]
36;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 52, 44, 53), (41, 49)]
36;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 52, 53, 44), (41, 49)]
36;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 61, 52, 53, 43), (41, 51)]
36;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 44, 43), (38, 39)]
37;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 44, 43), (50, 42)]
37;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 44, 52), (41, 51)]
37;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (77, 78, 69, 61, 62, 52, 44, 53), (41, 49)]
37;[(18, 28, 27, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 44, 43), (50, 42)]
37;[(18, 28, 29, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (30, 40)]
37;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 52, 44, 53), (41, 49)]
37;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 44, 43), (47, 39)]
37;[(20, 29, 28, 19, 11, 3, 12, 4, 13), (77, 78, 79, 69, 61, 53, 43, 52), (41, 49)]
37;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (68, 78, 70, 69, 61, 53, 52, 43), (41, 49)]
37;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (77, 69, 78, 70, 62, 52, 53, 44), (30, 39)]
38;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 43, 44), (50, 49)]
38;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 52, 53, 44), (41, 49)]
38;[(19, 28, 29, 20, 11, 3, 12, 13, 4), (68, 69, 60, 61, 62, 53, 44, 52), (59, 49)]
38;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (77, 78, 69, 61, 62, 53, 44, 52), (41, 51)]
38;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (77, 78, 69, 61, 62, 53, 52, 44), (41, 51)]
38;[(19, 29, 28, 20, 11, 12, 4, 13, 3), (77, 78, 69, 61, 62, 52, 53, 44), (41, 51)]
38;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 60, 61, 62, 53, 44, 52), (59, 49)]
38;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 61, 62, 53, 52, 44), (41, 51)]
38;[(19, 29, 30, 20, 11, 12, 13, 4, 3), (77, 69, 78, 70, 62, 53, 52, 44), (41, 40)]
38;[(19, 29, 30, 20, 11, 12, 4, 13, 3), (77, 69, 78, 70, 62, 52, 53, 44), (41, 40)]
38;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 43), (50, 42)]
38;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 52), (30, 39)]
38;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 52), (31, 39)]
38;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 69, 78, 70, 62, 52, 53, 44), (32, 40)]
39;[(18, 27, 28, 19, 11, 12, 13, 4, 3), (68, 69, 78, 70, 62, 53, 52, 44), (41, 51)]
39;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 60, 69, 70, 62, 53, 44, 52), (64, 74)]
39;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 52, 53, 44), (66, 56)]
39;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 52, 44), (41, 51)]
39;[(18, 27, 28, 19, 11, 3, 12, 4, 13), (68, 69, 78, 70, 62, 53, 44, 52), (41, 51)]
39;[(18, 27, 28, 19, 11, 3, 13, 4, 12), (68, 69, 78, 70, 62, 52, 44, 53), (41, 51)]
39;[(19, 28, 29, 20, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 43), (30, 40)]
39;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (68, 69, 60, 61, 62, 53, 44, 52), (41, 51)]
39;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (77, 69, 79, 70, 62, 53, 44, 52), (41, 51)]
39;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (68, 69, 60, 61, 62, 53, 52, 44), (41, 51)]
39;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (77, 69, 79, 70, 62, 53, 52, 44), (41, 51)]
39;[(19, 29, 28, 20, 11, 12, 4, 13, 3), (68, 69, 60, 61, 62, 52, 53, 44), (41, 51)]
39;[(19, 29, 28, 20, 11, 12, 4, 13, 3), (77, 69, 79, 70, 62, 52, 53, 44), (41, 51)]
39;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 52, 53, 44), (64, 54)]
39;[(20, 29, 28, 19, 11, 12, 13, 3, 4), (77, 69, 79, 70, 62, 53, 44, 52), (41, 51)]
39;[(20, 29, 28, 19, 11, 12, 13, 4, 3), (77, 69, 79, 70, 62, 53, 52, 44), (41, 51)]
39;[(20, 29, 28, 19, 11, 12, 4, 13, 3), (77, 69, 79, 70, 62, 52, 53, 44), (41, 51)]
39;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 60, 69, 61, 62, 53, 44, 52), (41, 51)]
40;[(18, 27, 28, 20, 11, 12, 13, 3, 4), (77, 78, 69, 61, 62, 53, 44, 43), (50, 40)]
40;[(18, 27, 28, 20, 11, 12, 13, 4, 3), (77, 78, 69, 61, 62, 53, 43, 44), (50, 40)]
40;[(18, 28, 27, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 52, 44), (41, 51)]
40;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 52, 53, 44), (41, 49)]
40;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 52, 44), (41, 49)]
40;[(19, 27, 28, 20, 11, 3, 13, 12, 4), (77, 78, 69, 70, 62, 52, 53, 44), (41, 49)]
40;[(19, 28, 29, 20, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 43), (50, 42)]
40;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (77, 69, 78, 70, 62, 53, 44, 43), (50, 40)]
40;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (59, 49)]
40;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 61, 52, 53, 43), (41, 51)]
40;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 43, 44), (50, 49)]
40;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 52, 44), (41, 51)]
41;[(18, 28, 29, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (30, 40)]
41;[(18, 28, 29, 20, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 52), (30, 40)]
41;[(19, 28, 29, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 43), (30, 40)]
41;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (32, 40)]
42;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 43, 44), (50, 49)]
42;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 52), (66, 56)]
42;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 52, 44, 53), (41, 49)]
42;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 52, 53, 44), (41, 49)]
42;[(18, 28, 27, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 43), (50, 42)]
42;[(18, 28, 27, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (41, 51)]
42;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (77, 69, 60, 70, 62, 53, 44, 52), (41, 51)]
42;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (77, 78, 79, 70, 62, 53, 44, 52), (41, 51)]
42;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (77, 69, 60, 70, 62, 53, 52, 44), (41, 51)]
42;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (77, 78, 79, 70, 62, 53, 52, 44), (41, 51)]
42;[(19, 29, 28, 20, 11, 12, 4, 13, 3), (77, 69, 60, 70, 62, 52, 53, 44), (41, 51)]
42;[(19, 29, 28, 20, 11, 12, 4, 13, 3), (77, 78, 79, 70, 62, 52, 53, 44), (41, 51)]
42;[(20, 29, 28, 19, 11, 12, 13, 3, 4), (77, 78, 79, 70, 62, 53, 44, 52), (41, 51)]
42;[(20, 29, 28, 19, 11, 12, 13, 4, 3), (77, 78, 79, 70, 62, 53, 52, 44), (41, 51)]
42;[(20, 29, 28, 19, 11, 12, 4, 13, 3), (77, 78, 79, 70, 62, 52, 53, 44), (41, 51)]
42;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 69, 60, 61, 62, 52, 53, 44), (31, 39)]
42;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (77, 69, 78, 70, 62, 52, 53, 44), (38, 39)]
43;[(18, 27, 28, 19, 11, 12, 13, 4, 3), (77, 78, 69, 70, 62, 53, 52, 44), (41, 51)]
43;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 52, 44), (41, 51)]
43;[(18, 27, 28, 19, 11, 3, 13, 12, 4), (77, 78, 69, 70, 62, 52, 53, 44), (41, 51)]
43;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 43), (50, 42)]
43;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 43), (38, 39)]
44;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 52, 53, 44), (64, 56)]
44;[(18, 27, 28, 20, 11, 12, 13, 3, 4), (68, 69, 60, 70, 62, 53, 44, 43), (50, 40)]
44;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 52), (64, 56)]
44;[(19, 27, 28, 20, 11, 12, 13, 4, 3), (68, 78, 69, 61, 62, 53, 43, 44), (50, 40)]
44;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 61, 62, 52, 44, 53), (41, 49)]
44;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 44, 43), (50, 42)]
44;[(20, 29, 28, 19, 11, 12, 13, 3, 4), (68, 69, 60, 70, 62, 53, 44, 52), (41, 51)]
44;[(20, 29, 28, 19, 11, 12, 13, 4, 3), (68, 69, 60, 70, 62, 53, 52, 44), (41, 51)]
44;[(20, 29, 28, 19, 11, 12, 4, 13, 3), (68, 69, 60, 70, 62, 52, 53, 44), (41, 51)]
44;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (77, 69, 60, 70, 62, 53, 44, 52), (30, 40)]
44;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (68, 69, 60, 70, 62, 53, 52, 44), (41, 51)]
44;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 69, 60, 70, 62, 53, 43, 44), (50, 42)]
44;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 69, 78, 70, 62, 52, 53, 44), (38, 39)]
45;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 43), (50, 42)]
45;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (41, 51)]
45;[(18, 27, 28, 20, 11, 12, 13, 4, 3), (68, 78, 69, 61, 62, 53, 43, 44), (50, 40)]
45;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (68, 78, 69, 70, 62, 53, 44, 43), (50, 42)]
45;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (68, 78, 69, 70, 62, 53, 43, 44), (50, 42)]
45;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 43, 44), (50, 42)]
45;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 52, 53, 44), (41, 49)]
46;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 43), (50, 42)]
46;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 52, 53, 44), (41, 49)]
46;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 60, 61, 62, 52, 53, 44), (41, 51)]
46;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 52, 44), (41, 51)]
46;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 44, 52), (30, 40)]
46;[(20, 29, 28, 19, 11, 3, 12, 4, 13), (68, 69, 60, 70, 62, 53, 44, 52), (41, 51)]
46;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (68, 69, 60, 70, 62, 52, 53, 44), (41, 51)]
46;[(20, 29, 28, 19, 11, 3, 13, 4, 12), (68, 69, 60, 70, 62, 52, 44, 53), (41, 51)]
46;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (77, 69, 78, 70, 62, 52, 53, 44), (31, 39)]
47;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 69, 79, 70, 62, 53, 44, 52), (66, 56)]
47;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 43, 44), (50, 49)]
47;[(19, 28, 29, 20, 11, 3, 12, 13, 4), (68, 69, 60, 61, 62, 53, 44, 52), (41, 51)]
47;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 52, 44, 53), (41, 49)]
47;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 52), (30, 39)]
47;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (68, 78, 70, 69, 61, 53, 52, 43), (41, 49)]
47;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (77, 69, 60, 70, 62, 53, 44, 52), (30, 40)]
47;[(20, 29, 28, 19, 11, 12, 13, 3, 4), (77, 69, 60, 70, 62, 53, 44, 52), (41, 51)]
47;[(20, 29, 28, 19, 11, 12, 13, 4, 3), (77, 69, 60, 70, 62, 53, 52, 44), (41, 51)]
47;[(20, 29, 28, 19, 11, 12, 4, 13, 3), (77, 69, 60, 70, 62, 52, 53, 44), (41, 51)]
47;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 43), (64, 72)]
47;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (59, 49)]
47;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 44, 52), (30, 40)]
47;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 69, 78, 70, 62, 52, 53, 44), (59, 49)]
48;[(18, 27, 28, 19, 11, 12, 13, 4, 3), (68, 78, 69, 70, 62, 53, 52, 44), (41, 51)]
48;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 52, 44), (41, 51)]
48;[(18, 27, 28, 19, 11, 3, 13, 12, 4), (68, 78, 69, 70, 62, 52, 53, 44), (41, 51)]
48;[(18, 27, 28, 20, 11, 12, 13, 4, 3), (68, 69, 78, 70, 62, 53, 52, 44), (41, 40)]
48;[(18, 27, 28, 20, 11, 12, 13, 4, 3), (77, 69, 78, 70, 62, 53, 52, 44), (41, 40)]
48;[(18, 27, 28, 20, 11, 12, 4, 13, 3), (77, 69, 78, 70, 62, 52, 53, 44), (41, 40)]
48;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 60, 69, 70, 62, 53, 44, 43), (29, 37)]
48;[(18, 28, 29, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 52), (30, 40)]
48;[(19, 27, 28, 20, 11, 12, 13, 3, 4), (68, 69, 60, 70, 62, 53, 44, 43), (50, 40)]
48;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (68, 78, 69, 70, 62, 53, 44, 43), (50, 40)]
48;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (68, 78, 69, 70, 62, 53, 43, 44), (50, 40)]
48;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (77, 78, 69, 61, 62, 53, 43, 44), (50, 40)]
48;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (59, 69, 60, 61, 62, 53, 52, 44), (41, 51)]
48;[(20, 29, 28, 19, 11, 12, 13, 3, 4), (68, 69, 78, 70, 62, 53, 44, 52), (41, 49)]
48;[(20, 29, 28, 19, 11, 12, 13, 4, 3), (68, 69, 78, 70, 62, 53, 52, 44), (41, 49)]
48;[(20, 29, 28, 19, 11, 12, 4, 13, 3), (68, 69, 78, 70, 62, 52, 53, 44), (41, 49)]
49;[(18, 28, 29, 19, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 52, 44), (41, 49)]
49;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (68, 60, 69, 70, 62, 53, 43, 44), (59, 49)]
49;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 52, 53, 44), (41, 51)]
49;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 43), (30, 40)]
49;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (77, 78, 79, 70, 61, 53, 52, 44), (41, 49)]
49;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (77, 78, 79, 70, 60, 52, 53, 43), (41, 49)]
49;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (77, 78, 79, 70, 61, 53, 52, 44), (41, 49)]
49;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (68, 78, 69, 61, 62, 53, 43, 44), (50, 42)]
49;[(20, 29, 28, 19, 11, 3, 4, 12, 13), (77, 78, 79, 70, 61, 53, 43, 44), (50, 40)]
50;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 43), (66, 56)]
50;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 43, 44), (50, 49)]
50;[(18, 28, 29, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 52, 44), (41, 49)]
50;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 79, 70, 60, 52, 53, 43), (41, 49)]
50;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (77, 78, 69, 61, 62, 52, 44, 53), (41, 49)]
50;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (77, 78, 79, 70, 60, 52, 53, 43), (41, 49)]
50;[(19, 29, 30, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 43), (50, 58)]
50;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 52, 53, 44), (41, 51)]
50;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (68, 78, 79, 70, 61, 53, 52, 44), (41, 49)]
50;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 60, 69, 70, 62, 53, 44, 43), (30, 40)]
50;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (38, 48)]
51;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 52, 53, 44), (41, 49)]
51;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (68, 78, 69, 70, 62, 53, 44, 52), (41, 49)]
51;[(19, 29, 28, 20, 11, 12, 13, 4, 3), (68, 78, 69, 70, 62, 53, 52, 44), (41, 49)]
51;[(19, 29, 28, 20, 11, 12, 4, 13, 3), (68, 78, 69, 70, 62, 52, 53, 44), (41, 49)]
51;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 43), (66, 56)]
51;[(20, 29, 28, 19, 11, 12, 13, 4, 3), (68, 78, 69, 70, 62, 53, 52, 44), (41, 49)]
51;[(20, 29, 28, 19, 11, 12, 4, 13, 3), (68, 78, 69, 70, 62, 52, 53, 44), (41, 49)]
51;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 69, 60, 70, 62, 53, 44, 43), (30, 40)]
52;[(18, 27, 28, 19, 11, 12, 13, 3, 4), (68, 69, 78, 70, 62, 53, 44, 43), (50, 42)]
52;[(18, 27, 28, 19, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 43, 44), (50, 42)]
52;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 43, 44), (50, 49)]
52;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 52, 53, 44), (41, 49)]
52;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 61, 70, 60, 52, 53, 43), (41, 49)]
52;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 44, 52), (66, 56)]
52;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 70, 69, 61, 52, 53, 43), (41, 49)]
52;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 79, 70, 61, 52, 53, 44), (41, 49)]
52;[(19, 29, 28, 20, 21, 12, 13, 4, 3), (68, 78, 69, 70, 62, 53, 43, 44), (50, 40)]
53;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 53, 43, 44), (50, 49)]
53;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 70, 62, 53, 44, 52), (64, 56)]
53;[(19, 27, 28, 20, 11, 3, 12, 13, 4), (77, 69, 78, 70, 62, 53, 43, 44), (50, 49)]
53;[(19, 29, 28, 20, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 53, 44, 43), (50, 42)]
53;[(20, 28, 29, 19, 11, 3, 12, 13, 4), (68, 69, 60, 61, 62, 53, 44, 43), (59, 49)]
53;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 53, 44, 43), (50, 42)]
53;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (68, 78, 69, 61, 62, 53, 44, 52), (41, 51)]
53;[(20, 29, 28, 19, 11, 3, 12, 13, 4), (77, 78, 69, 70, 62, 53, 44, 43), (38, 39)]
53;[(20, 29, 28, 19, 11, 3, 13, 12, 4), (68, 78, 69, 61, 62, 53, 44, 52), (41, 51)]
54;[(18, 27, 28, 20, 11, 3, 12, 13, 4), (68, 69, 78, 70, 62, 52, 53, 44), (41, 49)]
54;[(18, 28, 27, 19, 11, 3, 12, 13, 4), (68, 69, 60, 61, 62, 53, 44, 52), (59, 49)]
54;[(19, 29, 28, 20, 11, 12, 13, 3, 4), (68, 69, 60, 70, 62, 53, 44, 52), (41, 49)]
